URLNO ,PNO,RFN,VAL
7,1787,4,antibiotic 
7,1787,4,Antipyretic therapy 
7,1787,4,The antibiotic 
7,1787,4,with antibiotics 
7,1787,4,Antibiotic treatment 
7,1787,4,Ideal antibiotic 
7,1787,4,Ciprofloxacin was the drug 
7,1787,4,Treatment 
7,1788,2,infection
7,1788,4,Empirical treatment 
7,1789,1,typhoid fever
7,1789,1,hepatitis
7,1789,2,death
7,1789,2,typhoid fever
7,1789,2,myocarditis
7,1789,2,pancreatitis
7,1789,2,infection
7,1789,2,cholecystitis
7,1789,2,fever
7,1789,2,hepatitis
7,1789,2,jaundice
7,1789,3,ECG
7,1789,4,IV 
7,1790,1,schistosomiasis
7,1790,2,infection
7,1790,3,cholecystectomy
227,1791,1,cholera
227,1791,2,excoriations
227,1792,1,cholera
228,1793,1,cholera
228,1793,2,diarrhea
229,1794,1,cholera
230,1795,1,cholera
230,1795,2,infection
7,1797,2,infection
7,1797,4,who wanted to remove her gallbladder as a possible cure 
7,1797,6,1907
7,1798,5,isolation
7,1800,2,fever
7,1800,2,infection
7,1800,6,One week after
100,601,1,Plasmodium falciparum malaria 
100,601,4,artemisinin-based combination therapies (ACTs), 
100,601,8,P. vivax, P. malariae, P. ovale and P. knowlesi 
101,603,5,antibodies 
101,603,6,24 hours of infection 
101,603,8,Ebola virus 
101,604,6,1976 in Zaire 
101,604,8,Filoviridae; 
101,605,6,May 2011 
101,605,5,hydration, oxygen and treatment of complicating infections 
101,605,1,Ebola 
102,606,1,Ebola 
102,607,4,ZMapp 
102,607,1,Ebola. 
102,607,5,genetically engineered antibodies 
102,608,4,Brincidofovir, 
102,608,8,Ebola virus 
102,608,6,first patient 
102,609,4,Blood transfusions from an Ebola survivor 
102,609,5,develop antibodies 
102,609,7,decades 
103,610,2,bleeding inside and outside the body. 
103,610,8,Ebola virus 
103,611,2,colds, influenza, or measles 
103,612,6,2 to 21 days 
103,612,2,vomit or cough up blood, have bloody diarrhea, and get a rash 
104,613,4,rehydration with ORS 
104,613,7,primary 
104,613,1,cholera. 
104,614,6,24 hours 
104,614,4,ibramycin, Oracea, Adoxa, Atridox, and others 
104,614,3,perform a full reassessment 
105,615,4,oral rehydration therapy 
105,615,6,first two to four hours 
105,615,1,cholera 
105,616,4,Antibiotic treatments 
105,616,6,one to three days 
105,616,5,antibiotics 
105,617,4,Doxycycline 
105,617,8,strains of V. cholerae 
105,617,7,future choices 
106,618,1,Cholera 
106,619,1,cholera 
106,620,1,cholera 
107,621,5,Vaccination 
107,622,5,CVD-103HgR 
119,623,1,Ebola hemorrhagic fever 
119,623,6,August 2000 to January 2001. 
119,623,3,PCR (RT-PCR) 
119,623,8,ebolavirus 
119,623,6,1976 
119,623,6,1979 
119,623,6,24 to 48 h 
120,624,8,Ebola Virus 
120,625,3,laboratory biosafety 
120,625,1,Ebola 
120,626,3,RT-PCR test 
120,626,6,2 to 6 hours 
120,627,3,PCR tests 
120,627,6,December 
120,627,3,Ebola diagnostic tests 
121,628,3,blood tests for Ebola, 
121,628,2,fever 
121,628,2,nausea 
121,628,2,diarrhea 
121,628,1,Ebola 
121,629,6,21 days 
121,629,1,Ebola 
121,629,6,Oct. 17, 
121,629,3,negative Ebola test, 
121,630,3,RT-PCR 
121,630,2,fever 
121,630,6,two days 
121,630,8,virus 
121,630,3,blood to detect 
122,631,3,PCR 
122,631,8,virus 
122,631,3,genetic material 
122,632,3,PCR 
122,632,8,viral material 
122,632,1,ebola 
267,635,1,cholera 
267,635,4,Antimicrobial therapy 
267,635,4,fluid therapy 
267,635,4,antibiotic 
267,635,2,diarrhea 
267,635,6,48 hours 
267,636,8,V cholerae O1 
267,636,4,antimicrobial 
267,636,8,V cholerae O139 
267,637,4,Furazolidone 
267,637,1,cholera 
267,637,4,quinolones 
267,637,4,ampicillin 
267,637,4,erythromycin 
268,638,4,Co-trimoxazole 
268,638,2,diarrhea 
268,638,3,sulfamethoxazole 
269,639,5,Cholera Vaccine 
269,639,8,Vibrio cholerae 
269,639,4,Phenol 
27,640,4,antimalarial drugs 
27,640,2,control fever, antiseizure 
27,640,1,malaria 
27,641,1,falciparum malaria 
27,641,4,Quinine, proguanil and clindamycin 
27,641,2,breathing failure, coma and kidney failure 
27,641,7,first days of treatment 
270,642,1,cholera 
270,642,4,fluids and electrolytes 
270,642,4,water 
270,642,4,sugar 
270,642,4,salts 
270,642,2,dehydration 
270,642,6,three to six days 
270,643,4,antibiotic tetracycline 
270,643,2,reduce fluid loss 
270,643,8,cholera bacteria 
270,644,1,cholera 
270,644,3,fresh stool sample 
270,644,2,diarrhea 
270,644,2,vomiting 
270,644,8,cholera bacteria 
272,645,1,Cholera 
272,645,8,bacterium Vibrio cholerae 
272,646,2,watery diarrhoea 
272,646,2,dehydration 
272,647,8,V. cholerae 
272,647,2,diarrhoea 
272,647,8,V. parahaemolyticus, 
272,647,8,V. mimicus, 
272,647,8,aeromonas 
272,647,1,meningitis 
275,648,8,female Anopheles mosquito 
275,648,8,Plasmodium 
275,648,4,polymerase chain reaction 
275,648,8,P. knowlesi 
275,648,1,malaria 
275,649,1,malaria 
275,649,3,blood films 
275,649,3,RDT 
275,649,8,malarial parasite 
276,650,1,malaria 
276,651,6,2010 
276,651,1,malaria 
277,652,1,malaria 
277,652,8,Giemsa-stained parasites 
277,652,3,PCR 
277,652,3,microsatellite testing 
277,652,3,blood sample 
277,653,1,simian malaria 
277,653,3,molecular testing 
277,653,8,falciparum 
288,654,3,microscopic demonstration 
288,654,8,malaria parasites 
288,654,6,12 hours 
288,654,2,malaria 
288,654,3,Malaria 
288,654,4,malaria 
288,654,7,delays 
293,658,1,Scrub typhus 
293,658,8,trombiculid mites 
293,658,2,fever 
293,658,2,rash 
293,658,2,eschar 
293,658,3,indirect fluorescent antibody 
293,659,1,scrub-typhus 
293,659,3,serology 
293,659,3,Weil–Felix OX-K agglutination reaction 
293,659,3,IIP 
293,659,6,hours 
293,660,3,serological tests 
293,660,1,typhus 
293,660,3,antibody 
295,661,1,typhus 
295,661,3,differential diagnoses 
295,662,1,typhus 
295,662,3,clinically 
295,663,3,PCR 
295,663,8,rickettsial DNA 
295,663,3,skin biopsy 
295,663,1,typhus 
295,664,3,EIA 
295,664,3,IFA 
295,664,1,typhus 
295,664,8,rickettsial species. 
296,665,1,Bush typhus 
296,665,1,Scrub typhus 
296,665,8,Orientia tsutsugamushi 
296,665,8,Gram-negative 
296,665,8,Rickettsiaceae 
296,665,6,1930 
296,666,1,Paratyphoid 
296,666,1,Dengue Fever, 
296,666,3,Weil-Felix test 
296,667,3,PCR 
296,667,3,culture 
296,667,3,serological testing 
296,667,4,antibiotic treatment 
296,667,7,prior 
298,668,8,V. cholerae serogroup O1 
298,668,8,V. cholerae serogroup O139 
298,668,2,Epidemic Dysentery 
298,668,1,Cholera 
298,668,3,stool specimen 
298,669,3,rapid diagnostic test 
298,669,1,cholerae 
298,669,3,stool culture 
299,670,3,RDTs 
299,670,3,IP cholera dipstick, 
299,670,3,SMART 
299,670,3,IP dipstick 
299,670,3,Medicos 
299,671,1,cholera 
299,671,7,early 
299,671,8,Vibrio cholerae 
299,671,3,rapid diagnostic tests 
299,671,3,bacterial cultures 
299,672,3,rapid diagnostic tests 
299,672,1,cholera 
300,673,3,cholera stool specimens 
300,673,8,V. cholerae 
300,673,3,rice water stool 
300,673,2,diarrhea 
300,674,3,stool specimen 
300,674,8,V. cholerae 
300,674,6,18 to 24 h 
301,675,1,Cholera 
301,675,8,Vibrio cholerae. 
301,675,2,diarrhea 
301,676,1,diarrhea 
301,676,4,intravenous, or IV 
301,676,3,Antibiotics 
301,676,3,restore fluids 
301,676,4,IV fluid 
301,676,1,cholera 
301,676,5,vaccines 
301,676,4,replace fluid 
301,676,4,salts 
301,676,2,fluid loss 
301,676,2,diarrhea 
302,678,2,diarrhoea 
302,678,3,replace fluids 
302,678,3,oral rehydration 
302,678,3,intravenous fluid 
302,678,2,dehydration 
302,678,6,per day 
302,678,6,3 days. 
302,679,4,antibiotics 
302,679,4,antimalarial medication 
302,679,3,rapid diagnostic tes 
302,680,8,Ebola virus 
302,680,6,5 days 
302,680,8,Zaire species 
303,681,8,Ebola virus 
303,681,6,decades 
303,681,8,Marburg virus 
303,681,2,hemorrhagic fevers 
303,681,2,severe bleeding 
303,681,2,hemorrhage 
303,681,2,organ failure 
303,682,8,contaminated needles 
303,682,8,body fluids 
303,683,1,Ebola 
303,683,8,Marburg virus 
303,683,5,vaccines 
311,684,4,supportive care 
311,684,8,ebola virus 
311,684,2,dehydration, or low oxygen level 
311,684,2,blood loss 
311,684,2,low blood pressure 
311,684,4,palliative care 
311,685,4,Nutritional support 
311,685,1,Ebola 
311,685,2,nausea 
311,685,2,vomiting 
311,685,2,diarrhea 
311,685,4,tube feedings 
311,685,4,intravenous fluids 
311,686,4,Balancing fluids 
311,686,4,electrolytes 
311,686,4,intravenous fluids 
311,686,4,salts 
312,687,1,Ebola 
312,687,8,Ebola virus 
312,687,4,supportive treatment 
312,687,4,critical care medicine 
312,687,4,virus-specific medical therapies 
32,688,1,diagnostic products 
32,688,3,ReEBOV Antigen Rapid Test 
32,688,1,Ebola 
32,689,7,currently being tested 
32,689,3,Nucleic acid tests 
32,689,6,between 12 and 24 hours 
32,689,1,detection of the virus’s nucleic acid 
32,690,7,previously listed by WHO 
32,690,8,Ebola protein 
32,690,3,testing a new blood sample 
33,691,3,the rapid test 
33,691,6,15 minutes 
33,691,8,Ebola virus 
34,692,3,Ebola eZYSCREEN 
34,692,1,drop of the patient’s blood 
34,692,6,15 minutes 
34,692,7,Current tests 
35,693,8,Ebola virus 
35,694,1,detect such viruses 
35,694,3,one drop of blood 
35,695,3,PCR Tests 
35,695,7,Conventional 
36,696,3,CARE Kits 
36,696,7,next 21 days 
37,697,7,current test 
37,697,3, test kit 
38,698,1,Diagnosing Ebola 
38,699,3,body fluids 
38,700,8,Ebola virus 
38,700,1, reach detectable levels 
38,700,3,ELISA testing 
38,700,7,three days after symptoms start 
39,701,3,blood tests 
39,701,1,Ebola 
39,701,7,early signs 
40,702,1,diagnose 
40,702,1,early symptoms 
40,703,3,PCR test 
40,703,8,genetic material from the virus 
40,703,1,Ebola 
40,704,5,antibodies 
40,704,3,ELISA 
40,704,1,Ebola 
41,705,8,Ebola Virus 
41,705,1,malaria, typhoid, influenza 
41,705,3,Testing for Ebola virus 
41,706,5,isolate the virus 
41,707,1,Ebola 
42,708,8,Malaria parasites 
42,708,7,Prior to examination 
42,708,1,confirmation of malaria 
42,708,3,blood smear 
42,709,3,detect antigens derived 
42,709,6,2-15 minutes 
42,709,1,reliable microscopic diagnosis 
42,710,8,Parasite nucleic acids 
42,710,3,PCR 
42,710,2,febrile illnesses, 
43,711,4,reserving antimalarials 
43,711,3,malaria rapid diagnostic test 
43,711,1,Diagnostic testing 
44,712,3,Giemsa microscopy 
44,712,5,anti-malarial drug 
44,712,1,malaria diagnosis 
44,713,1,malaria diagnosis 
44,714,3,RDT 
44,715,1,clinical diagnosis 
44,715,3,Quality RDT 
45,716,3,malaria test 
45,717,1,malaria 
46,718,8,bacteria 
46,718,3,Rapid cholera dipstick tests 
46,718,1,confirm diagnosis 
47,719,8,Vibrio cholerae 
47,719,3,Electron micrograph 
47,719,2,watery diarrhea 
47,720,8,Vibrio cholerae serogroup O1 
47,720,3,stool specimen 
47,720,1,laboratory diagnosis of cholera 
47,721,3,the Crystal VC® dipstick rapid test 
47,721,8,TCBS 
47,721,5,isolation and identification of V. cholerae 
48,722,2,rice-water diarrhea 
48,722,8,V. cholerae. 
48,722,7,Preliminary diagnosis 
48,722,3,PCR tests 
49,723,8,Vibrio cholerae 
49,723,5,anti cholera vaccine 
49,724,8,All Gram-negative bacteria 
50,725,8,serogroup 0139 
50,725,1,Cholera 
50,726,1,Cholera 
50,727,8,Viable organisms 
50,727,6,16 days 
51,728,1,Typhus 
51,728,8,Rickettsia typhi 
51,729,2,Vomiting 
51,729,8,murine or endemic typhus 
51,730,3,complete blood count (CBC) 
51,730,5,typhus antibodies 
51,730,1,typhus 
52,731,3,Western blot 
52,731,1,Diagnostic tests 
52,731,8,typhus in sputum samples 
52,732,1,Diagnosis 
52,732,2,symptoms are common 
53,733,3,PCR testing of skin biopsy of skin rash 
53,733,7,usually late or after the disease has been treated 
53,733,8,endemic typhus, anthrax, and other viral diseases 
53,733,4,antirickettsial antibodies 
53,734,7,Early diagnosis 
53,734,1,typhus 
54,735,1,Murine (endemic) typhus 
54,735,8,Rickettsia typhi 
54,736,7,after a course of empiric therapy 
54,736,3,convalescent serum samples 
54,736,1,cultures of blood, skin biopsy 
55,737,1,malaria 
55,737,4,strong clinical suspicion 
55,737,7,until the diagnosis 
55,738,1,diagnosis of malaria 
55,738,4,antimalarial treatment 
55,738,8,Plasmodium species 
56,739,4,artemisinin-based combination therapies 
56,739,8,falciparum parasite 
56,739,7,antimalarial medicines available today 
56,740,4,treated with chloroquine 
56,740,8,P. vivax 
56,740,5,partner medicine 
56,741,4,injectable artesunate 
56,741,1,Severe malaria 
56,741,7,followed by a complete course of an ACT 
57,742,4,antimalarial therapies 
57,742,1,malaria diagnoses 
57,743,1,parasitological diagnosis 
58,744,3,rapid diagnostic tests 
58,744,4,antimalarial treatment 
58,745,1,malaria 
58,745,4,ACT 
59,746,4,ACT 
59,746,1,parasitological confirmation of diagnosis 
60,747,1,malaria 
60,747,8,malaria parasite 
60,748,2,age, pregnancy, allergies, or health problems 
60,749,6,the tests should be repeated 3 or 4 times 
60,749,2,flu-like symptoms 
61,750,5,preventative antimalarial tablets 
61,750,3,blood test confirms malaria 
61,751,5,antimalarial medicine 
62,752,1,P. falciparum malaria 
62,752,4,artemisinin-based combination therapy (ACT). 
62,752,7,Early diagnosis 
63,753,4,Antimalarial medications 
63,753,3,parasitological confirmation by microscopy 
63,753,1,malaria 
64,754,4,chloroquine 
64,754,8,Plasmodium 
64,754,1,malaria 
65,755,5,vaccine against cholera 
65,755,7,few months 
65,755,1,cholera 
65,756,5,Antibiotics 
65,756,4,Hydration 
65,756,1,cholera 
65,756,8,bacteria, 
66,757,4,Antibiotics 
66,757,6,since 1964 
66,757,1,cholera 
66,758,4,Tetracycline 
66,758,7,Recently, 
66,758,1,cholera 
66,759,3,antimicrobial susceptibility testing 
66,759,4,IV hydration 
66,759,5,recommend antibiotics 
67,760,2,rapid dehydration 
67,760,1,Cholera 
67,761,6,In 1831 
67,761,6,India in 1826 
67,762,5,cholera vaccine 
67,762,1,cholera 
68,763,2,diarrhea 
68,763,1,cholera 
68,764,1,Cholera 
69,765,5,Antibiotics 
69,765,4,treatment of typhus 
69,765,6,48-72 hours 
70,766,4,doxycycline 
70,766,1,rickettsioses 
70,766,8,alternative agents 
70,767,8, gram-negative bacteria 
70,768,8,rickettsial pathogens 
70,769,6,5-to 14-day 
70,769,1,rickettsial diseases 
70,770,1,Epidemic typhus 
70,770,8,Sylvatic epidemic typhus 
71,771,4,Treatment 
71,771,5,antibodies 
71,771,8,epidemic typhus 
72,772,4,Intensive care 
72,772,1,Typhus 
72,772,5,Antibiotics 
74,773,1,Ebola 
74,773,4,Intravenous fluids, antibiotics, and oxygen 
74,773,2,control fever, help the blood clot, and maintain blood pressure 
74,774,8,Ebola virus 
74,774,4,supportive care 
74,774,7,currently no proven treatment 
74,775,2,control fever, help the blood clot, 
74,775,5,prevent secondary infections 
74,775,4,Intravenous (IV) fluids 
74,776,5,recover from the illness 
74,776,1,Ebola 
75,777,5,isolated 
75,777,4,treat the symptoms 
75,777,1,Ebola 
75,778,4,Blood transfusions 
75,778,1,Ebola 
75,778,4,Survival 
75,779,8,Ebola virus 
75,779,6,3months 
77,780,1,Ebola 
77,781,4,care for a person 
77,782,6,21 day incubation period 
79,783,7,Early in August 
79,783,1,Ebola 
79,784,4,drugs 
80,786,8,Ebola strains 
80,786,6,30 minutes 
80,786,3,blotting paper 
80,786,1,prototype Ebola test 
81,787,3,minimally invasive test 
81,787,1,Ebola 
81,787,6,days and hours to minutes or even seconds 
81,788,8,RNA viruses 
81,788,3,portable viral diagnostic for RNA viruses 
81,788,2,Ebola hemorrhagic fever 
82,789,3,polymerase chain reaction 
82,789,8,multiple types of viruses. 
82,789,7,middle of an outbreak 
82,790,3,PCR machines 
82,791,3,color-changing strips 
82,791,6,15 minutes. 
82,791,5,antibodies in blood samples 
92,792,1,Neglected Tropical Diseases 
92,792,8,Ebola virus 
94,793,6,hundreds of years 
94,793,7,Current measures 
94,794,6,1942 
94,794,7,early diagnosis 
95,795,1,falciparum malaria 
95,795,6,3-day treatment course 
95,795,4,MMV 
95,796,8,Plasmodium vivax 
95,796,4,primaquine, 
95,796,6,14 days 
95,796,2,haemolysis. 
98,797,1,Malaria 
98,797,2,high fever and chills 
98,798,8,mosquito infected with parasites 
98,799,3,malaria parasite in your blood. 
98,799,2,high fever, chills, and muscle pain 
99,800,1,Falciparum malaria, 
99,800,4,combination of quinidine or quinine plus doxycycline 
99,800,8,chloroquine-resistant infections 
123,1801,1,cholera 
123,1801,2,diarrhea 
124,1802,1,Cholera infection 
124,1802,2,profuse watery diarrhea 
124,1802,2,vomiting 
124,1802,2,leg cramps 
124,1802,2,dehydration 
124,1802,7,within hours 
124,1803,6,few hours 
124,1803,6,5days 
124,1803,6,2-3days 
124,1804,1,Cholera 
124,1804,7,immediate 
124,1804,2,diarrhea 
124,1804,4,rehydration solution 
124,1804,4,intravenous fluid replacement 
124,1804,4,rehydration 
124,1804,4,salts 
125,1805,1,cholera 
125,1805,6,three and six days 
125,1805,4,recovery 
125,1806,1,cholera 
125,1806,6,2-3 hours 
125,1806,6,4-12 hours 
125,1806,2,diarrhea 
125,1806,2,liquid stool 
125,1806,2,shock 
125,1806,4,rehydration treatment 
125,1807,4,rehydration 
125,1807,4,salt 
125,1807,4,sugar 
125,1807,2,dehydration 
125,1807,4,replace lost fluids and electrolytes 
126,1808,6,few days 
126,1808,7,months 
126,1808,2,rapid dehydration 
126,1808,2,diarrhea 
126,1808,1,cholera 
126,1808,6,2 to 6 months 
126,1808,5,vaccine 
127,1809,6,few days 
127,1809,8,bacteria 
127,1809,6,months 
127,1809,6,years 
127,1810,6,5 days 
127,1810,7,previous 
127,1810,4,rehydration 
127,1810,4,salts 
127,1810,1,cholera 
127,1810,2,vomiting 
127,1810,2,diarrhoea 
128,1811,1,cholera 
128,1811,7,early 
128,1811,6,week 
129,1812,1,typhus 
129,1812,4,doxycycline 
129,1812,6,3-day 
129,1812,6,7-day 
129,1812,4,tetracycline 
129,1812,6,4 weeks 
129,1812,7,after 
130,1813,1,Typhus 
130,1813,1,jail fever 
130,1813,8,Rickettsia prowazekii 
130,1813,8,fleas 
130,1813,4,antibiotics 
130,1814,4,oral antibiotics 
130,1814,4,Tetracycline 
130,1814,4,doxycycline 
130,1814,4,azithromycin 
130,1814,4,IV fluids 
130,1814,2,kidney damage, lung damage 
130,1815,1,Brill-Zinnser 
130,1815,1,typhus 
130,1815,4,antibiotics 
130,1815,7,later 
130,1815,7,after months or years 
137,1816,4,azithromycin 
137,1816,6,1-week 
137,1816,6,daily 
137,1816,4,doxycycline 
137,1816,1,typhus 
137,1817,4,azithromycin 
137,1817,6,1-week 
137,1817,6,daily 
137,1817,4,doxycycline 
137,1817,6, 21 h 
137,1817,6, 29 h 
137,1817,6,1-month 
137,1818,6,September 2002 
137,1818,6,November 2003 
137,1818,4,azithromycin 
137,1818,4,doxycycline 
137,1818,1,typhus 
139,1819,1,Tuberculosis 
139,1819,8,Mycobacterium tuberculosis 
140,1820,1,typhus 
140,1820,8,Rickettsia prowazekii 
140,1821,2,Typhus fevers 
140,1821,8,fleas, lice, and mites 
140,1821,8,Rickettsia 
140,1821,1,typhus 
140,1821,6,Today 
143,1822,1,malaria 
143,1822,5,anti-malarial 
143,1823,3,blood test 
143,1823,8,malaria parasite 
143,1823,7,days 
143,1823,7,later 
143,1824,1,malaria 
143,1824,4,recovery 
143,1824,4,anti-malarial 
143,1824,4,Quinine 
143,1824,4,chloroquine 
143,1825,7,duration 
143,1825,1,malaria 
143,1825,5,anti-malarial 
143,1825,1,Plasmodium falciparum malaria 
145,1826,1,malaria 
145,1826,8,parasite 
145,1826,6,several weeks 
145,1826,2,weak 
145,1826,2,tired 
145,1827,4,chloroquine 
145,1827,4,quinidine 
145,1827,4,doxycycline 
145,1827,4,tetracycline or clindamycin, 
145,1827,4,pyrimethamine 
145,1828,1,Malaria 
145,1828,3,blood samples 
145,1828,6,two weeks 
145,1828,2,ever, chills, sweating 
145,1828,6,years 
150,1829,6,9 to 14 days 
150,1829,6,12 to 18 days 
150,1829,6,18 to 40 days 
150,1829,6,11 to 12 days 
150,1829,8,Plasmodium (P.) falciparum. 
150,1829,8,P. vivax and P. ovale. 
150,1829,8,P. malariae 
150,1829,8,P. knowlesi. 
150,1829,1,malaria 
150,1830,1,malaria 
150,1830,2,no symptoms 
150,1830,8,malaria parasite 
150,1830,2,spleen 
150,1831,6,7 days 
150,1831,5,chemoprophylaxis 
150,1831,6,8 to 10 months 
150,1831,8,P. vivax and P. ovale 
23,1835,1,Ebola 
23,1835,5,antibodies 
23,1835,6,atleast10years 
23,1835,8,different species of Ebola 
23,1836,4,vaccine or medicine 
23,1836,1,Ebola 
23,1836,8,Treating other infections 
23,1836,5,Providing intravenous fluids 
24,1838,1,EVD 
24,1838,4,treatment for EVD 
24,1838,2,hypovolemia, electrolyte abnormalities, hematologic abnormalities 
24,1838,5,approved vaccines 
24,1839,4,maintenance of blood pressure 
24,1839,5,large volumes of intravenous fluids 
24,1839,8,West Africa with EVD 
24,1839,2,Some patients may develop profound third-spacing of fluids 
24,1840,6,21days 
24,1840,1,Ebola 
24,1841,1,EVD 
24,1841,2,symptoms vomiting, diarrhea, abdominal pain 
24,1841,5,control measures 
24,1841,6,21days 
245,1842,8,Ebola virus 
245,1842,6,1976 
245,1842,1,Ebola 
245,1843,8,Ebola virus 
245,1843,4,supportive care 
245,1844,2,fever 
245,1844,2,muscle pains 
245,1844,2,chills 
245,1844,2,generalized weakness 
245,1844,2,headaches 
245,1844,2,sore throat 
245,1844,2,diarrhea 
245,1844,2,bloody stool 
245,1844,2,bruising 
245,1844,2,vomiting 
245,1844,2,nausea 
245,1845,6,two days 
245,1845,6,21 
245,1845,8,Ebola virus 
245,1846,4,supportive intensive care 
245,1847,6,few week 
245,1847,6,two weeks 
245,1848,6,10 days 
245,1848,6,five days 
245,1848,2,fever 
245,1848,2,diarrhea 
245,1848,2,bleeding 
245,1848,2,vomiting 
248,1851,6,seven to 10 days 
248,1851,1,Ebola 
248,1851,4,antibodies 
25,1852,1,ebola 
25,1853,1,ebola 
250,1854,6,weeks 
250,1854,4,isolation unit 
250,1854,8,Ebola 
250,1855,1,Ebola 
250,1855,4,aggressive treatment 
254,1858,1,cholera 
254,1858,2,diarrheal 
254,1858,8,bacterium Vibrio cholerae 
254,1858,2,without symptoms 
254,1859,1,cholera 
254,1859,2,renal failure 
254,1859,2,electrolyte imbalances 
254,1859,2,dehydration 
254,1859,6,hours 
254,1859,2,shock 
254,1860,2, diarrhea 
254,1860,8,Vibrio cholerae bacteria 
254,1861,7,quickly 
254,1861,8,Persons with cholera 
254,1861,4,rapidly 
255,1862,4,Antibiotics 
255,1862,2,diarrhea 
255,1862,5,hygienic 
256,1863,2,diarrhoea 
256,1863,6,few days 
256,1863,2,loss of fluid 
256,1864,6,24 hours 
256,1864,4,sugar and salts 
256,1864,4,replace the fluid 
256,1865,1,cholera 
256,1865,7,quickly 
257,1866,4,electrolytes 
257,1866,1,cholera 
257,1866,2,severe dehydration 
257,1866,4,intravenously 
257,1866,6,three to six days 
257,1867,1,cholera 
257,1867,6,Today 
257,1867,6,three to six days 
257,1867,8,bacteria 
257,1867,4,electrolyte replacement 
26,1868,1,ebola 
26,1868,8,virus 
26,1869,1,ebola 
26,1869,6,March 13 
260,1871,4,antibiotics 
260,1871,5,Vaccination 
260,1872,6,2 weeks 
260,1872,2,fever 
260,1872,1,typhus 
261,1873,1,typhus 
261,1873,8,Rickettsiae 
261,1873,8,bacteria 
261,1873,8,infected insect 
261,1874,1,typhus 
261,1874,1,epidemic typhus 
261,1874,1,Brill-Zinsser disease 
261,1874,1,murine typhus 
261,1874,1,scrub typhus 
261,1874,8,Rickettsia 
261,1875,3,antibodies 
261,1875,3,viral and bacterial markers 
261,1875,1,rickettsial infection 
261,1875,7,without 
261,1876,1,typhus 
261,1876,1,Brill-Zinsser 
261,1876,1,scrub typhus 
261,1876,4,sulfa drugs 
263,1877,7,current 
263,1877,1,typhus 
263,1877,4,tetracycline 
263,1877,4,Chloramphenicol 
263,1877,4,antibiotics 
263,1877,4,Intravenous (IV) antibiotic 
263,1878,1,scrub typhus 
263,1878,1,HIV-positive 
264,1879,4,doxycycline 
264,1879,6,24 to 48 h 
264,1879,6,7 days 
264,1879,4,Chloramphenicol 
265,1880,6,2 weeks 
265,1880,2,fatigue 
265,1880,2,malaise 
27,1881,6,2weeks 
27,1881,1,Malaria 
27,1881,2,fever, chills, sweating 
27,1881,7,After repeated exposure 
28,1883,1,malaria 
28,1883,4,cured with prescription drugs 
28,1883,8,malaria parasites 
28,1883,7,short a period of time 
28,1884,8,Plasmodium vivax and P. ovale 
28,1884,1,malaria 
28,1884,7,after months or years 
28,1884,4,not treated 
29,1885,8,P. falciparum 
29,1885,7,last weeks, if not months 
29,1885,1,malaria 
29,1886,7,malaria before 
29,1886,1,malaria 
29,1886,8,P. falciparum 
29,1886,5,acquired immunity 
30,1887,5,Antimalarial drugs 
30,1887,7,nearly 100 years 
30,1888,4,Intermittent preventive treatment 
30,1888,5,prevention of malaria in pregnancy 
31,1889,5,antimalarial drug 
31,1889,8,parasite which infects mosquitoes 
31,1890,4,artemisinin-based combination therapy 
31,1891,5,treatments 
31,1891,1,malaria 
313,1892,1,malaria 
313,1892,7,quickly 
313,1892,5,natural immunity 
313,1893,1,malaria 
313,1893,8,P. falciparum 
313,1893,8,P. malariae 
313,1893,7,longer 
313,1893,6,couple of days 
314,1894,8,malaria-infected mosquito 
314,1894,8,parasite 
314,1894,1,malaria 
314,1894,2,blood cells 
314,1895,7,early stages 
314,1895,8,P. falciparum 
314,1895,8,P. knowlesi 
314,1895,6,week 
314,1895,6,month 
314,1895,8,P. vivax 
314,1895,8,P. malariae 
314,1895,8,P. ovale 
314,1896,1,Malaria 
314,1896,8,P. falciparum 
314,1896,2,death 
315,1897,1,malaria 
315,1897,8,mosquito bites 
315,1897,4,antimalarial tablets 
315,1897,6,year 
315,1898,1,malaria 
315,1898,4,Anti-malarial 
315,1899,1,Malaria 
315,1899,7,quickly 
315,1899,2,anaemia 
315,1899,2,seizures 
315,1899,2,coma 
315,1899,2,drowsiness 
315,1899,2,weakness 
316,1900,1,malaria 
316,1900,4,antibiotics 
316,1900,4,IV line 
316,1900,6,months 
316,1900,6,weeks 
316,1900,8,malarial parasite 
316,1901,1,malaria 
316,1901,8,mosquitoes 
316,1901,4,antibacterial drugs 
317,1902,1,cholera 
317,1902,1,diarrheal disease 
317,1902,8,bacterium Vibrio cholerae 
317,1902,6,2 to 3 days 
317,1902,2,dehydration 
317,1902,2,hypovolemic shock 
317,1902,2,hypotension 
317,1902,6, hours 
317,1903,1,cholera 
317,1903,8,shellfish 
317,1903,8,cholera bacterium 
317,1904,4,electrolyte replacement 
317,1904,4,Prompt fluid 
317,1904,4,antibiotics 
317,1904,4,intravenous solution 
317,1904,2,dehydration 
317,1905,1,Cholera 
317,1905,2,dehydration 
317,1905,4,rehydration 
317,1905,4,Rehydration Therapy 
317,1905,7,timely 
320,1906,1,cholera 
320,1906,6,day 7 
320,1906,6,day 2 
320,1906,6,day 28 
320,1906,4,antibiotic therapy 
